inning,over,ball,batting_team,bowling_team,batter,bowler,city,venue,phase,current_score,balls_bowled,balls_remaining,wickets_lost,current_run_rate,runs_last_6,runs_last_12,wkts_last_12,striker_runs,striker_balls,striker_sr,batter_avg_runs,bowler_wickets,bowler_economy
2,6,7,16,13,132,447,18,46,1,26,45,75,3,3.466666666666667,3.0,8.0,0.0,7,12,58.333333333333336,0.5833333333333334,0,3.0
2,8,3,2,9,490,398,26,56,1,78,49,71,3,9.551020408163266,7.0,14.0,1.0,33,16,206.25,2.0625,0,7.5
1,5,2,0,10,558,118,26,55,2,27,31,89,1,5.225806451612903,7.0,9.0,0.0,10,15,66.66666666666666,0.6666666666666666,0,24.0
1,8,4,13,3,50,29,10,16,1,60,53,67,1,6.792452830188679,8.0,12.0,0.0,18,16,112.5,1.125,0,8.4
2,5,2,13,10,23,31,26,5,2,38,31,89,2,7.354838709677419,3.0,16.0,1.0,0,0,0.0,0.0,1,0.0
1,14,4,10,0,231,173,26,55,1,113,88,32,3,7.704545454545455,6.0,15.0,0.0,40,28,142.85714285714286,1.4285714285714286,0,12.666666666666666
2,9,1,8,2,591,255,34,49,1,62,55,65,2,6.763636363636364,8.0,10.0,0.0,29,26,111.53846153846156,1.1153846153846154,1,10.0
1,19,6,8,0,591,443,23,14,0,161,123,-3,6,7.853658536585366,5.0,9.0,0.0,15,19,78.94736842105263,0.7894736842105263,1,4.956521739130435
2,1,4,5,0,591,309,8,28,2,12,9,111,0,8.0,12.0,12.0,0.0,6,2,300.0,3.0,0,10.0
2,10,6,16,8,30,185,2,23,1,96,68,52,4,8.470588235294118,7.0,11.0,1.0,7,9,77.77777777777779,0.7777777777777778,1,16.363636363636363
1,17,4,3,1,614,384,6,53,0,134,108,12,4,7.444444444444445,9.0,16.0,1.0,61,47,129.7872340425532,1.297872340425532,1,9.0
1,9,1,16,10,629,374,0,50,1,77,54,66,1,8.555555555555555,4.0,17.0,1.0,4,5,80.0,0.8,1,13.0
2,0,4,13,0,403,263,26,9,2,0,3,117,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,0.0
1,5,5,12,18,343,71,8,28,2,32,34,86,1,5.647058823529411,10.0,15.0,0.0,21,21,100.0,1.0,1,6.0
2,9,3,2,18,512,459,12,13,1,58,55,65,1,6.327272727272728,8.0,12.0,0.0,30,29,103.44827586206895,1.0344827586206895,0,3.4285714285714284
1,17,4,10,8,512,77,29,51,0,158,107,13,5,8.859813084112151,7.0,12.0,1.0,1,2,50.0,0.5,1,9.714285714285714
2,16,6,5,9,467,398,26,56,0,126,103,17,4,7.339805825242718,19.0,35.0,0.0,28,17,164.70588235294116,1.6470588235294117,0,7.5
2,13,4,16,18,289,86,2,23,1,147,85,35,2,10.376470588235296,9.0,21.0,1.0,6,3,200.0,2.0,0,10.0
2,1,6,13,8,571,265,23,14,2,16,11,109,0,8.727272727272728,11.0,16.0,0.0,6,3,200.0,2.0,0,13.2
2,14,1,5,10,58,197,26,56,1,116,84,36,8,8.285714285714286,13.0,16.0,2.0,1,1,100.0,1.0,1,7.666666666666667
2,0,1,0,13,428,471,8,27,2,0,0,120,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
2,10,4,6,16,542,137,7,40,1,84,64,56,1,7.875,14.0,24.0,0.0,45,34,132.35294117647058,1.3235294117647058,0,15.6
2,3,3,10,16,31,399,8,27,2,23,20,100,0,6.9,3.0,5.0,0.0,10,10,100.0,1.0,0,8.25
1,13,6,6,18,157,167,16,42,1,88,84,36,3,6.285714285714286,11.0,12.0,0.0,17,15,113.33333333333331,1.1333333333333333,1,8.666666666666666
2,5,1,11,6,331,346,26,9,2,32,31,89,1,6.193548387096774,5.0,15.0,0.0,13,20,65.0,0.65,0,0.0
1,18,2,3,13,29,434,10,16,0,168,113,7,5,8.920353982300886,14.0,25.0,1.0,1,3,33.33333333333333,0.3333333333333333,0,8.842105263157896
1,13,4,10,14,301,136,16,42,1,78,84,36,6,5.571428571428571,5.0,12.0,1.0,0,1,0.0,0.0,1,4.0
1,16,3,0,8,374,73,8,27,0,102,99,21,4,6.181818181818182,10.0,14.0,0.0,19,20,95.0,0.95,1,7.7142857142857135
1,15,3,0,16,188,174,2,23,0,135,93,27,5,8.709677419354838,3.0,9.0,2.0,2,4,50.0,0.5,1,9.2
1,17,1,10,0,64,118,23,14,0,173,103,17,3,10.07766990291262,23.0,27.0,0.0,20,15,133.33333333333331,1.3333333333333333,1,9.5
1,8,3,18,8,651,265,23,14,1,66,52,68,2,7.615384615384616,9.0,17.0,2.0,25,22,113.63636363636364,1.1363636363636365,0,10.0
2,5,3,10,8,231,106,23,15,2,60,35,85,0,10.285714285714286,13.0,21.0,0.0,37,19,194.73684210526315,1.947368421052632,0,3.0
1,6,7,13,8,23,258,1,44,1,59,44,76,2,8.045454545454545,3.0,17.0,0.0,2,4,50.0,0.5,0,3.0
2,13,2,9,0,289,489,24,4,1,114,83,37,0,8.240963855421686,4.0,11.0,0.0,65,44,147.72727272727272,1.4772727272727273,0,9.0
1,17,4,18,8,259,444,23,14,0,130,108,12,5,7.222222222222222,3.0,8.0,1.0,1,4,25.0,0.25,0,6.0
2,0,4,16,8,250,167,6,53,2,1,3,117,0,2.0,1.0,1.0,0.0,0,2,0.0,0.0,0,2.0
1,1,3,6,13,341,447,7,40,2,19,9,111,0,12.666666666666666,18.0,19.0,0.0,4,2,200.0,2.0,0,12.0
1,14,6,3,8,287,320,10,16,1,110,89,31,3,7.415730337078651,2.0,10.0,1.0,21,26,80.76923076923077,0.8076923076923077,1,6.0
1,2,5,9,12,296,156,7,39,2,31,17,103,0,10.941176470588236,20.0,29.0,0.0,23,10,230.0,2.3,0,8.4
1,4,1,0,12,473,374,8,28,2,32,26,94,0,7.384615384615385,3.0,16.0,0.0,16,16,100.0,1.0,0,0.0
1,7,2,18,11,103,366,30,30,1,30,46,74,4,3.9130434782608696,3.0,13.0,0.0,8,11,72.72727272727273,0.7272727272727273,0,0.0
1,8,2,16,18,566,177,26,6,1,41,53,67,4,4.641509433962264,7.0,9.0,0.0,9,19,47.368421052631575,0.4736842105263157,0,4.285714285714286
1,4,3,6,13,265,351,7,40,2,36,27,93,0,8.0,6.0,17.0,0.0,10,9,111.11111111111111,1.1111111111111112,0,3.0
1,4,5,16,9,188,220,24,4,2,35,28,92,0,7.499999999999999,8.0,17.0,0.0,19,15,126.66666666666666,1.2666666666666666,0,4.5
2,12,1,16,3,30,410,2,23,1,100,72,48,2,8.333333333333334,7.0,19.0,0.0,32,23,139.1304347826087,1.391304347826087,0,11.0
2,5,7,13,1,313,384,29,51,2,29,37,83,3,4.702702702702703,9.0,22.0,0.0,25,21,119.04761904761904,1.1904761904761905,1,3.6666666666666665
2,1,4,8,13,666,13,13,22,2,9,9,111,2,6.0,0.0,9.0,2.0,0,2,0.0,0.0,1,0.0
2,5,4,6,16,542,527,7,40,2,34,34,86,0,6.0,2.0,17.0,0.0,12,19,63.1578947368421,0.631578947368421,0,4.0
2,15,4,3,0,519,353,10,16,0,80,97,23,8,4.948453608247422,2.0,7.0,2.0,0,1,0.0,0.0,2,4.571428571428571
1,12,3,6,10,289,197,26,55,1,115,77,43,0,8.96103896103896,5.0,15.0,0.0,49,40,122.5,1.225,0,9.9
1,2,6,16,8,141,162,8,28,2,10,18,102,2,3.333333333333333,1.0,4.0,2.0,2,10,20.0,0.2,0,3.5
2,12,4,0,16,188,422,2,23,1,97,76,44,2,7.657894736842105,5.0,9.0,0.0,38,32,118.75,1.1875,0,8.8
2,5,7,4,16,470,447,2,23,2,40,36,84,2,6.666666666666667,3.0,14.0,1.0,18,16,112.5,1.125,0,3.0
2,17,4,10,3,217,492,10,16,0,150,108,12,7,8.333333333333334,4.0,10.0,1.0,4,7,57.14285714285714,0.5714285714285714,0,9.6
2,3,4,18,8,512,175,23,14,2,24,23,97,2,6.260869565217391,5.0,13.0,0.0,13,10,130.0,1.3,0,2.0
1,15,1,3,8,490,239,10,16,0,110,90,30,4,7.333333333333333,1.0,6.0,2.0,3,4,75.0,0.75,0,10.0
2,4,2,2,8,147,272,35,12,2,27,26,94,3,6.230769230769231,1.0,2.0,2.0,12,12,100.0,1.0,1,7.384615384615385
2,0,4,0,8,365,93,8,27,2,6,3,117,0,12.0,6.0,6.0,0.0,0,1,0.0,0.0,0,12.0
1,16,2,5,2,504,239,1,32,0,81,104,16,8,4.673076923076923,2.0,5.0,1.0,24,20,120.0,1.2,0,3.473684210526316
1,17,6,0,1,510,466,13,22,0,152,113,7,5,8.070796460176991,23.0,36.0,1.0,6,2,300.0,3.0,0,10.0
1,18,5,0,8,513,443,8,28,0,133,114,6,5,7.0,7.0,18.0,0.0,44,31,141.93548387096774,1.4193548387096775,1,4.875
2,13,4,8,10,661,436,23,14,1,99,82,38,3,7.2439024390243905,10.0,19.0,0.0,21,13,161.53846153846155,1.6153846153846154,0,5.333333333333333
2,6,5,9,5,296,396,1,32,1,75,43,77,0,10.465116279069766,7.0,16.0,0.0,45,30,150.0,1.5,0,10.2
2,4,6,8,0,363,10,8,27,2,45,29,91,1,9.310344827586208,7.0,20.0,0.0,8,12,66.66666666666666,0.6666666666666666,0,7.8
2,3,4,10,8,177,174,23,14,2,15,21,99,0,4.285714285714286,4.0,10.0,0.0,9,18,50.0,0.5,0,2.0
1,6,2,1,8,512,191,9,2,1,41,37,83,1,6.648648648648648,5.0,11.0,1.0,26,21,123.8095238095238,1.238095238095238,0,12.0
2,5,1,8,13,124,27,5,35,2,28,32,88,1,5.25,3.0,18.0,1.0,21,20,105.0,1.05,1,8.0
2,0,1,18,0,70,307,30,31,2,0,0,120,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
2,7,5,13,6,242,44,18,46,1,74,46,74,0,9.652173913043478,5.0,18.0,0.0,47,27,174.07407407407408,1.7407407407407407,0,4.5
1,5,1,8,0,576,294,23,14,2,28,31,89,2,5.419354838709677,9.0,12.0,1.0,16,17,94.11764705882352,0.9411764705882352,0,4.0
2,0,3,0,16,340,361,2,23,2,5,2,118,0,15.0,5.0,5.0,0.0,0,0,0.0,0.0,0,15.0
2,18,6,16,6,30,302,7,37,0,162,114,6,2,8.526315789473685,10.0,27.0,0.0,53,37,143.24324324324326,1.4324324324324325,1,9.652173913043478
1,16,1,6,8,420,354,7,40,0,96,97,23,4,5.9381443298969065,7.0,10.0,1.0,3,4,75.0,0.75,1,5.333333333333333
1,18,2,18,8,185,492,16,42,0,123,112,8,5,6.5892857142857135,10.0,20.0,1.0,50,41,121.95121951219512,1.2195121951219512,2,6.0
2,9,1,16,6,124,163,7,40,1,54,54,66,3,6.0,12.0,21.0,0.0,35,32,109.375,1.09375,0,9.0
2,1,4,6,0,289,162,7,37,2,11,9,111,0,7.333333333333333,11.0,11.0,0.0,6,6,100.0,1.0,0,10.0
2,18,5,8,6,451,331,7,40,0,141,115,5,6,7.356521739130434,15.0,23.0,1.0,10,4,250.0,2.5,1,9.0
1,10,1,16,8,629,29,23,14,1,70,62,58,2,6.774193548387096,10.0,13.0,1.0,35,29,120.6896551724138,1.206896551724138,1,4.0
2,16,5,6,8,173,258,29,51,0,127,106,14,4,7.188679245283018,8.0,12.0,0.0,40,35,114.28571428571428,1.1428571428571428,0,6.0
1,13,5,10,18,449,306,8,28,1,98,85,35,2,6.91764705882353,5.0,10.0,0.0,40,39,102.56410256410255,1.0256410256410255,0,7.764705882352941
2,19,1,0,11,546,25,26,9,0,140,120,0,2,7.0,6.0,20.0,0.0,33,23,143.47826086956522,1.434782608695652,0,5.7
2,11,6,8,13,185,415,18,46,1,58,75,45,6,4.64,5.0,6.0,1.0,7,17,41.17647058823529,0.4117647058823529,0,8.0
1,4,2,0,13,366,353,26,6,2,34,25,95,1,8.16,15.0,31.0,0.0,18,10,180.0,1.8,0,6.0
1,16,2,3,15,125,16,35,11,0,78,97,23,5,4.824742268041237,5.0,10.0,1.0,4,5,80.0,0.8,3,5.684210526315789
1,6,2,2,9,71,398,10,1,1,74,42,78,1,10.571428571428571,11.0,18.0,0.0,43,18,238.88888888888889,2.388888888888889,0,6.0
2,7,4,11,13,127,456,18,46,1,41,46,74,4,5.3478260869565215,5.0,12.0,0.0,14,16,87.5,0.875,0,7.333333333333333
2,9,3,2,16,433,285,10,1,1,109,57,63,1,11.473684210526317,15.0,26.0,0.0,59,30,196.66666666666663,1.9666666666666663,0,21.0
1,8,2,0,10,546,162,8,27,1,56,52,68,2,6.461538461538462,14.0,18.0,0.0,26,23,113.04347826086956,1.1304347826086956,0,4.8
1,4,2,10,0,530,128,26,55,2,22,26,94,2,5.0769230769230775,9.0,13.0,1.0,0,1,0.0,0.0,1,4.615384615384616
1,9,3,10,13,530,369,0,50,1,82,60,60,1,8.2,13.0,16.0,0.0,36,24,150.0,1.5,0,6.0
2,10,4,16,10,629,220,8,28,1,79,67,53,2,7.074626865671642,9.0,17.0,0.0,26,22,118.1818181818182,1.181818181818182,1,6.571428571428571
2,8,4,2,8,565,346,10,0,1,72,52,68,1,8.307692307692308,19.0,24.0,0.0,20,21,95.23809523809524,0.9523809523809524,1,10.0
2,12,5,13,0,661,262,26,9,1,90,79,41,3,6.835443037974684,4.0,12.0,0.0,21,25,84.0,0.84,0,4.8
1,10,5,13,16,362,522,0,50,1,72,64,56,4,6.75,5.0,12.0,1.0,23,21,109.52380952380952,1.0952380952380951,2,2.4
1,14,5,13,3,454,175,10,16,1,125,90,30,2,8.333333333333334,19.0,29.0,0.0,49,40,122.5,1.225,0,25.5
1,12,6,6,2,550,408,10,0,1,106,77,43,4,8.259740259740258,6.0,10.0,1.0,0,3,0.0,0.0,2,11.647058823529411
1,11,4,10,2,621,255,26,6,1,88,70,50,2,7.542857142857144,5.0,13.0,1.0,2,2,100.0,1.0,0,6.0
2,6,1,8,18,501,196,23,14,1,49,39,81,1,7.538461538461538,2.0,13.0,1.0,18,16,112.5,1.125,1,12.75
2,10,6,16,1,629,56,2,23,1,88,65,55,1,8.123076923076923,14.0,19.0,1.0,0,0,0.0,0.0,1,9.818181818181818
1,17,3,8,1,37,218,23,14,0,153,109,11,4,8.422018348623853,20.0,30.0,1.0,0,0,0.0,0.0,0,12.0
2,13,3,16,8,568,354,2,23,1,70,82,38,6,5.121951219512195,6.0,10.0,1.0,13,16,81.25,0.8125,0,7.199999999999999
2,17,1,10,0,477,371,26,55,0,147,104,16,3,8.480769230769232,11.0,16.0,2.0,59,46,128.26086956521738,1.2826086956521738,0,10.0
1,6,3,8,3,102,334,30,52,1,49,39,81,1,7.538461538461538,6.0,16.0,1.0,14,21,66.66666666666666,0.6666666666666666,0,3.0
2,10,5,6,3,281,354,4,36,1,52,68,52,3,4.588235294117647,2.0,9.0,0.0,11,23,47.82608695652174,0.4782608695652174,0,3.0
2,11,4,5,12,146,254,25,29,1,75,69,51,2,6.521739130434782,5.0,9.0,0.0,3,5,60.0,0.6,1,5.2
1,10,4,10,6,563,346,26,55,1,74,64,56,1,6.9375,13.0,25.0,0.0,35,30,116.66666666666669,1.1666666666666667,0,14.0
2,7,4,10,1,442,163,6,53,1,53,46,74,2,6.913043478260869,12.0,19.0,0.0,24,16,150.0,1.5,0,6.666666666666667
1,17,5,10,8,530,444,30,31,0,124,106,14,3,7.018867924528301,14.0,31.0,0.0,43,31,138.70967741935485,1.3870967741935485,0,6.0
2,17,4,6,16,173,191,2,23,0,115,110,10,4,6.272727272727273,3.0,8.0,0.0,13,21,61.90476190476191,0.6190476190476191,0,6.8
2,12,2,16,1,123,136,16,42,1,64,75,45,5,5.12,8.0,9.0,1.0,1,2,50.0,0.5,0,4.615384615384616
1,15,3,5,17,467,234,3,24,0,112,95,25,5,7.073684210526316,18.0,23.0,0.0,20,13,153.84615384615387,1.5384615384615383,1,14.571428571428571
2,19,4,16,3,459,171,2,23,0,146,118,2,7,7.423728813559322,11.0,16.0,3.0,10,4,250.0,2.5,0,10.571428571428571
2,19,1,8,2,471,353,34,49,0,126,118,2,5,6.406779661016949,3.0,4.0,2.0,5,9,55.55555555555556,0.5555555555555556,0,6.315789473684211
2,2,5,18,0,156,128,16,41,2,11,16,104,2,4.125,5.0,11.0,2.0,0,2,0.0,0.0,2,0.6
1,18,6,10,0,64,289,26,55,0,174,117,3,5,8.923076923076923,14.0,23.0,0.0,27,13,207.6923076923077,2.076923076923077,1,10.956521739130434
2,2,2,1,11,512,71,26,9,2,12,14,106,0,5.142857142857142,6.0,11.0,0.0,7,6,116.66666666666669,1.1666666666666667,0,3.4285714285714284
1,19,7,6,10,371,159,17,20,0,170,124,-4,6,8.225806451612902,18.0,24.0,1.0,25,15,166.66666666666669,1.6666666666666667,1,10.153846153846157
2,3,6,10,8,428,144,23,14,2,33,24,96,0,8.25,6.0,19.0,0.0,15,14,107.14285714285714,1.0714285714285714,0,7.199999999999999
1,6,2,10,18,530,462,16,41,1,54,38,82,3,8.526315789473685,6.0,11.0,2.0,0,1,0.0,0.0,0,0.0
1,4,7,6,10,542,320,11,18,2,21,30,90,2,4.2,5.0,10.0,0.0,14,15,93.33333333333331,0.9333333333333332,1,5.333333333333333
1,9,2,0,2,188,8,8,26,1,51,56,64,1,5.4642857142857135,10.0,14.0,0.0,19,27,70.37037037037037,0.7037037037037037,0,5.142857142857142
1,6,1,13,16,570,370,2,23,1,31,36,84,2,5.166666666666667,6.0,17.0,1.0,5,4,125.0,1.25,0,0.0
1,1,1,18,16,512,492,16,41,2,4,6,114,0,4.0,4.0,4.0,0.0,2,3,66.66666666666666,0.6666666666666666,0,0.0
2,18,1,6,10,289,192,26,55,0,164,111,9,3,8.864864864864865,15.0,19.0,2.0,93,61,152.45901639344262,1.524590163934426,2,3.0
1,13,3,4,3,282,302,10,16,1,143,82,38,3,10.463414634146345,12.0,21.0,1.0,54,32,168.75,1.6875,1,10.714285714285714
2,9,2,18,8,147,444,16,41,1,104,58,62,0,10.758620689655173,10.0,23.0,0.0,51,29,175.86206896551724,1.7586206896551724,0,9.428571428571429
1,4,2,1,10,512,436,26,55,2,33,25,95,0,7.919999999999999,9.0,19.0,0.0,13,10,130.0,1.3,0,24.0
1,12,6,18,8,70,106,23,15,1,126,80,40,3,9.45,13.0,30.0,1.0,0,0,0.0,0.0,1,8.666666666666666
1,4,4,13,16,23,370,18,46,2,18,27,93,3,4.0,0.0,4.0,2.0,0,3,0.0,0.0,2,3.75
1,4,6,18,8,300,492,2,23,2,26,29,91,1,5.379310344827586,2.0,7.0,1.0,0,2,0.0,0.0,1,5.294117647058823
2,7,2,8,18,501,234,23,14,1,54,46,74,1,7.0434782608695645,3.0,7.0,0.0,21,21,100.0,1.0,0,6.0
2,2,5,1,0,523,181,8,27,2,30,17,103,0,10.588235294117649,13.0,26.0,0.0,23,12,191.66666666666669,1.9166666666666667,0,9.818181818181818
1,19,2,0,8,513,501,8,28,0,137,118,2,5,6.966101694915253,6.0,14.0,0.0,47,35,134.28571428571428,1.3428571428571427,0,7.263157894736842
1,8,4,10,4,428,422,26,55,1,49,53,67,2,5.547169811320754,9.0,17.0,0.0,20,16,125.0,1.25,0,6.666666666666667
2,0,6,8,13,565,481,26,6,2,8,5,115,1,9.6,8.0,8.0,1.0,8,4,200.0,2.0,1,9.6
2,14,3,13,2,467,211,26,56,1,88,87,33,5,6.068965517241379,13.0,25.0,0.0,18,16,112.5,1.125,1,5.571428571428571
2,18,2,11,0,562,116,8,27,0,133,110,10,5,7.254545454545455,8.0,14.0,0.0,20,20,100.0,1.0,0,11.5
1,18,1,0,18,470,137,16,42,0,190,113,7,3,10.08849557522124,15.0,35.0,2.0,0,0,0.0,0.0,0,2.333333333333333
1,12,3,0,1,352,163,8,27,1,78,75,45,1,6.24,14.0,18.0,0.0,46,40,115.0,1.15,0,4.5
2,9,6,0,2,160,397,35,12,1,74,61,59,2,7.278688524590164,17.0,28.0,0.0,33,23,143.47826086956522,1.434782608695652,0,13.636363636363637
2,16,3,8,13,560,522,26,6,0,172,107,13,5,9.644859813084112,4.0,22.0,1.0,0,1,0.0,0.0,2,9.545454545454543
2,8,2,0,8,546,521,23,14,1,38,50,70,2,4.56,7.0,11.0,1.0,6,4,150.0,1.5,0,6.0
2,2,1,13,17,660,523,1,32,2,6,12,108,0,3.0,4.0,6.0,0.0,3,6,50.0,0.5,0,0.0
1,1,1,18,0,512,10,16,42,2,10,6,114,0,10.0,10.0,10.0,0.0,1,2,50.0,0.5,0,0.0
2,15,6,13,18,50,8,0,50,0,108,97,23,3,6.68041237113402,7.0,23.0,0.0,59,54,109.25925925925924,1.0925925925925926,0,7.0588235294117645
2,8,2,13,18,457,51,8,28,1,66,51,69,2,7.764705882352941,9.0,14.0,1.0,1,2,50.0,0.5,0,0.0
1,18,1,8,10,501,282,26,55,0,123,113,7,5,6.5309734513274345,3.0,17.0,1.0,37,43,86.04651162790698,0.8604651162790697,0,4.333333333333333
2,14,4,8,13,666,27,5,35,1,95,94,26,5,6.0638297872340425,1.0,7.0,1.0,0,2,0.0,0.0,1,7.714285714285714
2,11,1,5,13,591,216,18,47,1,83,67,53,3,7.432835820895523,6.0,15.0,2.0,37,27,137.03703703703704,1.3703703703703705,0,8.0
1,14,1,8,11,661,258,23,14,1,115,90,30,2,7.666666666666667,1.0,4.0,2.0,2,3,66.66666666666666,0.6666666666666666,1,5.052631578947369
2,19,4,18,2,93,239,26,6,0,185,123,-3,8,9.024390243902438,11.0,26.0,2.0,4,2,200.0,2.0,1,11.142857142857142
1,10,5,10,9,399,120,24,4,1,57,68,52,4,5.029411764705882,3.0,12.0,0.0,10,19,52.63157894736842,0.5263157894736842,0,4.5
1,9,2,10,0,64,94,23,14,1,50,55,65,3,5.454545454545455,4.0,8.0,0.0,21,20,105.0,1.05,0,4.285714285714286
1,15,4,3,18,233,8,16,42,0,70,95,25,6,4.421052631578947,2.0,6.0,1.0,0,3,0.0,0.0,1,4.0
1,16,1,0,16,374,7,19,34,0,111,96,24,3,6.9375,7.0,10.0,1.0,23,26,88.46153846153845,0.8846153846153846,0,7.0
1,4,1,18,8,147,444,35,11,2,30,25,95,0,7.199999999999999,10.0,19.0,0.0,18,13,138.46153846153845,1.3846153846153846,0,0.0
2,6,5,16,10,629,192,26,55,1,66,43,77,1,9.209302325581396,12.0,13.0,1.0,2,5,40.0,0.4,0,6.6
1,8,2,8,16,502,277,23,15,1,58,53,67,3,6.566037735849056,7.0,11.0,0.0,35,35,100.0,1.0,1,4.285714285714286
1,2,6,10,8,138,492,30,31,2,6,17,103,1,2.117647058823529,3.0,5.0,1.0,0,0,0.0,0.0,1,1.6363636363636365
2,2,4,0,13,340,456,1,44,2,16,15,105,0,6.4,3.0,14.0,0.0,3,5,60.0,0.6,0,2.0
2,4,6,13,6,50,331,7,40,2,27,29,91,1,5.586206896551724,11.0,15.0,0.0,13,12,108.33333333333331,1.0833333333333333,0,7.090909090909091
2,2,5,18,0,512,289,33,21,2,33,16,104,0,12.375,16.0,29.0,0.0,3,2,150.0,1.5,0,12.6
2,8,4,11,18,669,319,16,42,1,39,52,68,2,4.5,5.0,6.0,2.0,0,0,0.0,0.0,2,6.75
1,4,4,3,14,571,76,30,30,2,43,30,90,1,8.6,6.0,16.0,0.0,31,17,182.35294117647055,1.8235294117647056,0,8.0
2,14,2,6,18,57,275,7,40,1,78,89,31,5,5.258426966292134,5.0,9.0,1.0,5,6,83.33333333333334,0.8333333333333334,1,6.0
2,2,1,10,18,64,71,35,11,2,9,12,108,2,4.5,4.0,9.0,2.0,0,0,0.0,0.0,1,5.0
1,12,3,10,11,480,511,30,52,1,83,76,44,3,6.552631578947369,4.0,10.0,1.0,11,11,100.0,1.0,0,6.0
1,4,5,8,13,591,94,26,56,2,21,30,90,0,4.2,3.0,9.0,0.0,9,15,60.0,0.6,0,0.0
2,6,6,18,8,347,521,23,14,1,52,43,77,3,7.255813953488372,20.0,23.0,0.0,28,14,200.0,2.0,0,22.8
2,8,4,8,13,321,435,5,35,1,62,56,64,2,6.642857142857142,8.0,20.0,1.0,10,9,111.11111111111111,1.1111111111111112,1,4.2
1,15,5,0,12,170,438,8,28,0,155,99,21,2,9.393939393939394,14.0,26.0,1.0,74,41,180.4878048780488,1.804878048780488,0,9.88235294117647
2,6,5,11,16,501,275,30,52,1,44,42,78,1,6.285714285714286,7.0,10.0,0.0,17,17,100.0,1.0,1,8.625
2,11,4,10,6,261,510,13,22,1,50,73,47,4,4.109589041095891,3.0,7.0,0.0,22,32,68.75,0.6875,0,0.0
1,7,2,13,10,571,209,28,10,1,48,43,77,1,6.697674418604651,14.0,15.0,0.0,13,5,260.0,2.6,0,6.0
2,5,6,6,18,651,275,16,42,2,82,34,86,1,14.470588235294118,23.0,31.0,0.0,51,22,231.81818181818184,2.3181818181818183,0,19.09090909090909
2,2,4,2,9,372,305,26,56,2,9,14,106,1,3.8571428571428568,4.0,9.0,1.0,4,6,66.66666666666666,0.6666666666666666,0,0.75
1,18,4,6,3,146,302,7,38,0,155,112,8,5,8.303571428571429,4.0,12.0,2.0,2,2,100.0,1.0,1,8.4
2,16,1,16,6,423,289,2,23,0,106,99,21,7,6.424242424242424,7.0,18.0,0.0,18,20,90.0,0.9,1,7.5
2,17,1,13,0,514,371,30,30,0,127,109,11,8,6.990825688073394,9.0,15.0,1.0,4,6,66.66666666666666,0.6666666666666666,0,0.0
1,5,4,8,18,397,257,30,31,2,47,35,85,1,8.057142857142857,17.0,28.0,0.0,17,11,154.54545454545453,1.5454545454545454,1,7.6
1,18,6,16,8,120,464,3,25,0,156,116,4,4,8.068965517241379,12.0,29.0,1.0,5,4,125.0,1.25,0,6.705882352941176
1,17,7,10,3,442,39,6,53,0,142,117,3,5,7.282051282051282,10.0,23.0,0.0,10,9,111.11111111111111,1.1111111111111112,1,6.239999999999999
2,7,2,0,13,546,435,1,44,1,69,44,76,1,9.40909090909091,9.0,13.0,0.0,11,8,137.5,1.375,0,6.0
1,16,2,10,16,501,68,26,55,0,119,100,20,4,7.14,12.0,18.0,0.0,48,36,133.33333333333331,1.3333333333333333,1,4.153846153846154
2,6,6,16,8,377,21,2,23,1,29,43,77,4,4.046511627906977,3.0,5.0,1.0,1,5,20.0,0.2,1,6.0
2,0,2,8,0,194,169,8,27,2,1,1,119,0,6.0,1.0,1.0,0.0,0,0,0.0,0.0,0,6.0
2,13,1,16,2,203,42,12,13,1,85,81,39,3,6.296296296296297,10.0,19.0,0.0,6,10,60.0,0.6,1,9.333333333333334
1,1,1,6,3,341,334,10,16,2,2,6,114,0,2.0,2.0,2.0,0.0,1,1,100.0,1.0,0,0.0
1,19,5,8,4,661,85,23,14,0,185,119,1,4,9.327731092436975,13.0,20.0,2.0,10,3,333.33333333333337,3.333333333333333,1,11.454545454545457
2,16,2,13,3,50,261,18,46,0,136,101,19,1,8.07920792079208,12.0,25.0,0.0,55,41,134.14634146341464,1.3414634146341464,0,8.666666666666666
1,9,4,12,0,338,371,26,56,1,46,58,62,5,4.758620689655173,6.0,19.0,0.0,12,10,120.0,1.2,0,6.0
1,11,4,16,5,485,396,26,6,1,88,69,51,1,7.6521739130434785,9.0,21.0,0.0,38,21,180.95238095238096,1.809523809523809,0,7.2
1,4,1,8,1,537,163,23,14,2,29,24,96,1,7.25,5.0,14.0,1.0,12,11,109.09090909090908,1.0909090909090908,0,0.0
2,1,1,9,13,449,265,26,56,2,5,7,113,2,4.285714285714286,5.0,5.0,2.0,0,0,0.0,0.0,0,0.0
2,16,5,3,4,125,134,10,16,0,142,100,20,4,8.52,24.0,34.0,0.0,58,18,322.22222222222223,3.2222222222222223,0,14.4
2,1,1,18,10,651,436,26,55,2,7,6,114,0,7.0,7.0,7.0,0.0,6,3,200.0,2.0,0,0.0
